Ticker,Company,Market Cap,Overall Rating,Sector,Industry,Country,Valuation Grade,Profitability Grade,Growth Grade,Performance Grade,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility M,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Earnings,Price,Target Price,Percent Diff
ENLT,Enlight Renewable Energy Ltd.,1.87B,66.03,Utilities,Utilities - Renewable,Israel,A+,D+,C,B-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,158.10%,1.40%,0.00%,58.20%,-,0.34,-,-,-,-,-,-,-,-,-,-,-24.58%,-,-,-,-18.93%,4.47%,-9.69%,-14.22%,-14.22%,-46.50%,523.14%,46.46,Mar 15/b,15.89,-,
ENLV,Enlivex Therapeutics Ltd.,72.18M,63.98,Healthcare,Biotechnology,Israel,A,C+,C-,C,-,-,-,1.15,1.25,-,-,-,9.80%,7.70%,54.20%,-,-,-66.70%,-,12.20%,0.00%,9.50%,-13.47%,5.48,-34.30%,-38.90%,-,13.1,13.1,0,0,-,-,-,-9.82%,-14.05%,-24.95%,-26.08%,0.06%,3.51%,-5.06%,-5.45%,-12.11%,-54.40%,8.84%,41.38,-,3.94,15,280.7106599
ENOB,"Enochian Biosciences, Inc.",58.50M,60.51,Healthcare,Biotechnology,USA,A,C,C,D+,-,-,-,0.84,6.36,-,-,-,-281.10%,-,-65.40%,-,-,-376.10%,-,52.10%,0.00%,7.20%,-4.34%,26.65,-71.80%,-80.10%,-,1.5,1.5,0.06,0,-,-,-,2.68%,-23.59%,-53.44%,-84.14%,11.65%,9.36%,9.08%,-0.23%,-46.18%,-87.45%,27.78%,53.76,-,1.15,-,
ENOR,iShares MSCI Norway ETF,-,57.91,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,3.97%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14%,-2.60%,-3.51%,-16.15%,1.24%,0.87%,1.75%,1.81%,0.55%,-21.81%,20.76%,57.05,-,24.86,-,
ENOV,Enovis Corporation,3.10B,59.52,Industrials,Specialty Industrial Machinery,USA,B,C-,C,C+,21.01,-,1.98,0.91,-,-,-,-,64.50%,23.01%,-26.00%,9.99%,-4.20%,-265.00%,2.40%,0.30%,-42.99%,95.30%,-6.16%,8.94,-0.30%,-0.40%,-3.40%,1.4,0.7,0.01,0.08,55.70%,-5.90%,-1.00%,-10.45%,6.65%,13.98%,-16.79%,7.87%,2.54%,-5.93%,-2.28%,3.17%,-19.96%,31.56%,41.23,Feb 23/b,57.73,63,9.128702581
ENPH,"Enphase Energy, Inc.",28.76B,73.47,Technology,Solar,USA,C+,B+,B+,C,29.51,3.95,12.34,35.83,17.83,41.17,-,0.00%,170.30%,35.35%,86.70%,20.05%,52.10%,186.00%,75.60%,1.20%,-17.09%,81.20%,8.54%,1.39,15.20%,71.70%,18.60%,3.5,3.3,1.45,1.56,41.80%,19.20%,17.00%,-4.39%,-32.26%,-24.19%,32.50%,-18.04%,5.19%,2.34%,-7.04%,-14.16%,-36.11%,68.77%,49.86,Feb 07/a,217.16,298.48,37.44704365
ENR,"Energizer Holdings, Inc.",2.64B,60.33,Industrials,Electrical Equipment & Parts,USA,B,C-,C-,B-,11.31,-,0.89,20.44,9.4,39.04,3.21%,-,-260.00%,8.00%,-25.00%,3.80%,11.70%,-18.70%,-9.60%,0.40%,-0.30%,90.20%,4.64%,7.08,-5.00%,-79.40%,-6.30%,2.3,1.2,26.81,26.9,37.60%,-10.80%,-8.20%,-0.08%,9.74%,33.13%,14.54%,11.51%,2.37%,3.90%,4.62%,20.18%,-1.27%,50.79%,64.2,Feb 06/b,37.41,38,1.577118418
ENS,EnerSys,3.74B,62.74,Industrials,Electrical Equipment & Parts,USA,C+,D+,C,A-,15.39,1.98,1.03,2.46,12.53,92.24,0.76%,20.70%,1.40%,22.32%,-1.60%,14.00%,7.20%,26.10%,9.00%,1.60%,-0.67%,97.70%,0.37%,5.02,3.80%,9.40%,6.30%,2.8,1.5,0.72,0.74,21.80%,6.30%,3.80%,8.96%,21.98%,47.81%,28.26%,24.85%,2.63%,3.14%,12.31%,32.05%,-2.26%,65.81%,65.14,Feb 08/a,92.19,95.75,3.861590194
ENSC,"Ensysce Biosciences, Inc.",13.09M,70.62,Healthcare,Biotechnology,USA,A,B,C,C-,-,-,-,1.78,-,-,-,0.00%,978.50%,-,-,-,-,-197.80%,-70.90%,33.90%,9.69%,14.50%,-,0.12,22.50%,107.10%,-,0.7,0.7,0.26,0.26,-,-,-,-25.41%,-81.63%,-93.70%,-97.72%,-28.99%,8.14%,-11.19%,-22.11%,-90.41%,-98.39%,16.88%,37.84,-,0.53,-,
ENSG,"The Ensign Group, Inc.",5.06B,74.71,Healthcare,Medical Care Facilities,USA,B,B+,C+,B-,17.72,1.54,1.67,4.04,15.26,28.83,0.25%,5.40%,15.50%,10.06%,58.60%,15.00%,13.60%,23.70%,16.80%,0.70%,-11.39%,93.90%,0.11%,7.8,7.00%,19.50%,16.60%,1.3,1.3,0.12,0.12,22.70%,9.80%,7.40%,-2.70%,-3.74%,7.21%,8.22%,-3.34%,2.23%,0.80%,-1.56%,5.97%,-8.11%,30.10%,50.79,Feb 02/a,91.45,108.6,18.75341717
ENSV,Enservco Corporation,6.80M,62.99,Energy,Oil & Gas Equipment & Services,USA,A,C,C,C,-,-,0.35,3,33.99,-,-,-,-28.50%,-,25.80%,20.00%,-9.00%,-926.30%,3.30%,4.84%,0.00%,24.10%,-4.01%,0.65,-32.30%,-137.40%,-59.00%,0.5,0.4,3,4,-1.70%,-31.60%,-38.30%,-56.83%,-74.36%,-63.41%,-52.76%,-63.19%,10.89%,-35.52%,-53.67%,-66.83%,-93.15%,10.89%,22.06,-,0.6,-,
ENTA,"Enanta Pharmaceuticals, Inc.",996.76M,67.52,Healthcare,Biotechnology,USA,A-,C+,C+,C,-,-,12.14,3.29,4.65,-,-,-,-50.90%,65.50%,-53.30%,-,-3.50%,5.70%,-14.50%,6.50%,-2.50%,95.90%,-2.69%,5.21,-31.80%,-36.60%,-38.20%,12.3,12.3,0,0,-,-,-,-8.48%,8.50%,-21.96%,-31.98%,2.13%,5.03%,-5.96%,-3.99%,-5.29%,-40.24%,26.39%,41.51,Feb 07/a,47.51,70.33,48.03199326
ENTG,"Entegris, Inc.",12.71B,63.8,Technology,Semiconductor Equipment & Materials,USA,B-,B-,C-,B-,22.88,10.15,3.87,4.05,22.63,-,0.46%,25.80%,-51.30%,49.92%,6.70%,5.60%,19.60%,-55.70%,48.90%,0.20%,-7.36%,-,4.07%,3.2,2.80%,8.30%,4.90%,3.1,2,1.75,1.8,42.50%,14.50%,6.40%,2.67%,13.00%,-7.95%,-30.68%,33.16%,3.97%,3.19%,12.10%,-0.35%,-38.41%,41.44%,58.72,Feb 14/b,87.34,101.27,15.94916419
ENTR,ERShares Entrepreneur ETF,-,67.83,Financial,Exchange Traded Fund,USA,A+,D+,D+,B+,-,-,-,-,-,-,0.86%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.78%,10.72%,4.84%,-11.93%,20.26%,0.59%,1.54%,8.73%,8.61%,-17.42%,24.32%,59.01,-,10.7,-,
ENTX,Entera Bio Ltd.,30.80M,69.13,Healthcare,Biotechnology,Israel,B+,B-,C-,C+,-,-,102.65,2.03,2.15,-,-,-,23.40%,-,-35.90%,-,-,-24.10%,-94.30%,1.10%,126.79%,16.20%,-4.67%,0.34,-,-,-53.80%,12.7,12.7,0,0,1.80%,-,-,6.84%,49.53%,-24.81%,-53.86%,39.04%,8.85%,9.65%,16.06%,-16.33%,-66.17%,114.95%,57.61,-,1.01,6.5,543.5643564
ENV,"Envestnet, Inc.",3.30B,60.26,Technology,Software - Application,USA,B+,C,C-,C+,22.92,-,2.67,4.52,20.37,32.78,-,-,-710.80%,29.04%,-51.90%,15.00%,12.60%,-604.40%,-8.40%,0.90%,-1.10%,-,0.32%,7.77,-3.70%,-9.00%,-4.40%,0.9,0.9,1.16,1.21,62.20%,-5.30%,-6.50%,-7.81%,4.25%,17.49%,-16.63%,-0.28%,2.35%,-5.68%,-4.21%,8.18%,-27.25%,47.48%,37.27,Feb 23/a,61.53,69.5,12.95303104
ENVA,"Enova International, Inc.",1.58B,78,Financial,Credit Services,USA,A,C+,C-,A-,5.99,-,1.41,1.34,15.74,1.85,-,0.00%,-8.80%,9.73%,57.60%,-,5.80%,19.70%,3.50%,0.90%,-15.04%,95.90%,-1.82%,3.98,6.10%,18.40%,9.20%,16.7,16.7,1.9,1.9,-,34.20%,18.60%,10.41%,25.36%,44.73%,24.68%,31.80%,3.67%,0.22%,14.02%,38.97%,-8.94%,96.01%,63.49,Feb 01/a,50.57,58.4,15.48348823
ENVB,"Enveric Biosciences, Inc.",4.00M,63.43,Healthcare,Biotechnology,USA,A+,C,C+,D+,-,-,-,0.15,0.19,-,-,-,-73.80%,19.70%,-,-,-,75.20%,-,11.56%,0.00%,7.20%,-20.82%,0.23,-176.10%,-227.60%,-,8.6,8.6,0,0,-,-,-,-33.10%,-32.40%,-65.23%,-86.39%,-6.73%,7.99%,-22.81%,-22.40%,-64.10%,-90.30%,23.57%,28.65,-,1.94,8.5,338.1443299
ENVX,Enovix Corporation,1.38B,50.65,Industrials,Electrical Equipment & Parts,USA,B,D,C-,C,-,-,223.25,4.21,4.29,-,-,-,-45.00%,-4.60%,-,-,-,87.90%,-,2.60%,-2.69%,56.40%,-17.90%,4.44,-10.90%,-13.20%,-37.00%,14.3,14.3,0,0,-,-,-,18.54%,-25.52%,-56.06%,-40.88%,-21.86%,7.89%,11.53%,8.27%,-26.94%,-63.04%,49.54%,58.17,Feb 22/a,9.72,29.64,204.9382716
ENX,Eaton Vance New York Municipal Bond Fund,165.06M,51.27,Financial,Asset Management,USA,A-,D+,D+,D,-,-,14.44,0.92,-,-,3.91%,-,-,-,-,-,-,-,2.40%,-,-,45.05%,-,0.32,-,-,-,-,-,-,-,-,-,-,-7.23%,-0.44%,-3.80%,-18.00%,1.11%,1.51%,-3.80%,-3.44%,-1.67%,-18.37%,11.78%,34.05,-,9.11,-,
ENZ,"Enzo Biochem, Inc.",55.10M,53.07,Healthcare,Diagnostics & Research,USA,A,D+,C-,D,-,-,0.56,1.2,-,-,-,-,-330.60%,-,-47.40%,-,0.40%,-356.30%,-30.90%,9.70%,3.18%,42.20%,-2.89%,4.36,-27.00%,-46.90%,-25.50%,1.8,1.2,0.09,0.1,34.70%,-23.40%,-26.90%,-19.12%,-44.72%,-54.55%,-66.77%,-23.08%,7.02%,-13.21%,-19.07%,-45.82%,-67.46%,3.77%,27.35,Dec 12/a,1.1,-,
ENZL,iShares MSCI New Zealand ETF,-,58.96,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,1.59%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.63%,2.01%,6.62%,-9.91%,2.47%,1.13%,-1.71%,-1.12%,5.98%,-12.70%,25.95%,45.47,-,49.75,-,
EOCW,Elliott Opportunity II Corp.,774.80M,72.48,Financial,Shell Companies,USA,A,C+,C,B,-,-,-,1.32,1937,-,-,0.00%,-,-,-,-,-,1017.00%,-,4.02%,0.00%,74.10%,3.02%,0,4.80%,5.10%,-,0.7,0.7,0,0,-,-,-,0.20%,1.95%,3.88%,4.52%,0.99%,0.18%,0.23%,0.67%,2.83%,-2.12%,5.27%,58.03,-,10.18,-,
EOD,Allspring Global Dividend Opportunity Fund,206.77M,57.91,Financial,Closed-End Fund - Equity,USA,A+,D+,D+,C-,-,-,-,-,-,-,10.33%,-,-,-,-,-,-,-,-,0.05%,0.00%,26.82%,-,1.81,-,-,-,-,-,-,-,-,-,-,-1.65%,-5.16%,-1.44%,-10.15%,9.38%,1.74%,-0.64%,2.48%,2.17%,-11.97%,16.02%,52.76,-,4.78,-,
EOG,"EOG Resources, Inc.",71.00B,57.66,Energy,Oil & Gas E&P,USA,B,B,C-,D+,8.84,0.46,2.77,2.87,11.89,12.76,2.71%,23.10%,65.50%,3.96%,82.00%,20.23%,17.80%,14.10%,11.10%,0.30%,-0.04%,89.00%,-0.43%,1.73,19.60%,33.60%,26.20%,1.9,1.7,0.15,0.2,63.10%,38.90%,30.30%,-4.34%,-13.18%,2.84%,9.26%,-5.98%,3.02%,-1.26%,-4.13%,-0.48%,-18.33%,35.35%,47.4,Feb 23/a,121.77,153.59,26.13123101
EOI,Eaton Vance Enhanced Equity Income Fund,633.69M,51.21,Financial,Closed-End Fund - Equity,USA,A-,D+,D+,D,-,-,60.4,1.1,-,-,8.31%,-,-,-,-,-,-,-,0.70%,0.01%,0.00%,18.78%,-,0.74,-,-,-,-,-,-,-,-,-,-,-2.59%,-6.23%,1.93%,-15.09%,5.89%,1.94%,-2.06%,0.80%,0.61%,-17.78%,13.41%,46.31,-,15.81,-,
EOLS,"Evolus, Inc.",501.21M,71.67,Healthcare,Drug Manufacturers - Specialty & Generic,USA,A-,C,B,B-,-,-,3.59,17.71,-,-,-,-,80.50%,51.50%,-2.00%,16.50%,-,-2.20%,27.00%,13.20%,-36.73%,49.30%,0.72%,4.35,-36.00%,-141.10%,-29.70%,2.3,1.8,2.46,0,58.20%,-52.00%,-56.90%,-13.28%,27.21%,-4.16%,-1.60%,22.64%,5.63%,0.85%,3.64%,-5.08%,-35.77%,41.47%,51.56,Mar 08/a,9.21,16.56,79.80456026
EOS,Eaton Vance Enhanced Equity Income Fund II,856.45M,54.06,Financial,Closed-End Fund - Equity,USA,A,D+,D+,D,-,-,-,0.99,-,-,8.44%,-,-,-,-,-,-,-,-,-,-,15.31%,-,1.22,-,-,-,-,-,-,-,-,-,-,-6.29%,-6.72%,-6.45%,-20.75%,-1.03%,1.59%,-3.81%,-2.84%,-4.29%,-23.64%,8.48%,40.2,-,16.38,-,
EOSE,"Eos Energy Enterprises, Inc.",144.30M,63.3,Industrials,Electrical Equipment & Parts,USA,A-,C-,C-,B-,-,-,8.06,-,8.44,-,-,-,-56.00%,59.50%,-,-,-,-29.70%,-12.90%,0.80%,-57.18%,33.70%,-6.13%,2.39,-195.60%,318.00%,-513.30%,0.9,0.5,-,-,-,-,-,27.40%,75.47%,-9.71%,-29.01%,25.68%,12.84%,12.45%,25.91%,11.87%,-62.58%,94.76%,54.96,Feb 28/a,1.86,4.58,146.2365591
EOT,Eaton Vance National Municipal Opportunities Trust,277.97M,62.25,Financial,Closed-End Fund - Debt,USA,A+,D+,D+,C+,-,-,-,-,-,-,4.22%,-,-,-,-,-,-,-,-,-,-,16.51%,-,0.7,-,-,-,-,-,-,-,-,-,-,-0.22%,5.70%,1.83%,-11.62%,8.28%,1.56%,-0.09%,2.35%,2.84%,-12.79%,15.22%,52.95,-,17.79,-,
EP,Empire Petroleum Corporation,284.19M,39.8,Energy,Oil & Gas E&P,USA,C+,D-,D+,D+,-,-,5.13,10.95,18.1,16.33,-,-,57.10%,-,-48.70%,-,-,104.00%,46.50%,16.20%,6.64%,10.50%,57.44%,14.97,1.30%,4.30%,-14.20%,1.9,1.7,0.27,0.33,45.90%,20.00%,1.40%,-6.98%,-10.64%,-16.94%,5.69%,-0.33%,3.15%,-5.45%,-2.15%,-11.53%,-50.76%,44.24%,39.39,-,12.26,-,
EPAC,Enerpac Tool Group Corp.,1.61B,61.81,Industrials,Specialty Industrial Machinery,USA,C+,C,C-,B+,-,5.58,2.78,4.84,12.47,25.38,0.14%,11.50%,-52.90%,-,17.30%,12.20%,-1.50%,112.80%,6.50%,0.70%,-0.19%,-,-11.48%,2.84,2.60%,5.70%,5.40%,2.3,1.7,0.6,0.61,47.20%,6.30%,3.50%,5.88%,13.66%,46.70%,61.98%,11.83%,2.29%,5.51%,9.82%,27.51%,0.57%,76.88%,71.74,Mar 21/a,28.46,-,
EPAM,"EPAM Systems, Inc.",17.55B,63.12,Technology,Information Technology Services,USA,B,B-,C,C,21.83,2.67,3.64,5.87,10.08,45.88,-,0.00%,-13.10%,24.33%,21.50%,16.20%,27.20%,8.80%,11.20%,2.20%,-0.08%,96.60%,2.97%,1.83,11.30%,15.30%,16.00%,3.7,3.7,0.01,0.01,31.90%,11.90%,8.70%,-13.26%,-16.98%,-28.26%,24.81%,-6.64%,3.80%,-10.61%,-9.28%,-12.46%,-33.91%,81.50%,35.75,Feb 16/b,305.99,407.28,33.10238897
EPC,Edgewell Personal Care Company,2.24B,62.56,Consumer Defensive,Household & Personal Products,USA,C+,C+,C-,B,16.27,23.44,1.03,1.53,12.18,560.37,1.36%,31.70%,-13.20%,12.47%,79.30%,1.00%,-1.10%,12.60%,1.30%,0.80%,-0.31%,95.20%,-3.96%,7.36,2.60%,6.70%,3.40%,2,0.9,1,1.02,40.40%,5.70%,4.60%,1.13%,1.87%,12.99%,22.52%,14.22%,2.50%,1.10%,5.92%,12.26%,-2.85%,37.56%,58.31,Feb 08/b,44.02,46.22,4.997728305
EPD,Enterprise Products Partners L.P.,56.42B,49.72,Energy,Oil & Gas Midstream,USA,C+,D+,D+,C+,9.79,1.23,0.97,2.13,742.36,28.49,7.51%,75.30%,18.60%,4.31%,13.90%,8.60%,14.80%,38.30%,20.10%,32.73%,0.01%,27.20%,-1.04%,2.63,7.90%,20.80%,12.40%,0.9,0.7,1,1.06,17.50%,11.90%,9.40%,1.60%,5.16%,-0.87%,4.49%,8.17%,1.39%,0.19%,2.63%,2.31%,-8.94%,13.93%,54.39,Feb 01/b,26.09,31.69,21.46416251
EPHE,iShares MSCI Philippines ETF,-,57.54,Financial,Exchange Traded Fund,USA,A+,D+,D+,C-,-,-,-,-,-,-,1.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.68%,0.97%,3.21%,-16.26%,3.21%,1.57%,-2.55%,-2.52%,3.14%,-17.01%,22.47%,41.82,-,27.03,-,
EPI,WisdomTree India Earnings Fund,-,59.4,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,6.65%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22%,-4.68%,-0.09%,-7.80%,-0.64%,0.70%,1.47%,-0.43%,0.54%,-14.50%,11.00%,54.2,-,32.38,-,
EPIX,ESSA Pharma Inc.,139.31M,72.48,Healthcare,Biotechnology,Canada,A,C+,C+,C+,-,-,-,0.85,0.85,-,-,-,16.70%,-42.00%,23.70%,-,-,26.00%,-,0.10%,-,78.90%,-11.30%,0.81,-18.90%,-19.30%,-,56.1,56.1,0,0,-,-,-,13.04%,-15.45%,20.93%,-60.71%,23.81%,7.95%,-1.13%,9.32%,0.17%,-62.90%,122.86%,50.45,-,3.12,21.6,592.3076923
EPM,Evolution Petroleum Corporation,224.87M,66.15,Energy,Oil & Gas E&P,USA,B+,B+,C,D+,7.02,-,1.59,2.53,60.77,4.45,7.05%,34.90%,298.20%,6.01%,36.70%,-,25.90%,53.20%,51.10%,9.00%,0.00%,62.30%,-2.93%,0.82,31.00%,53.50%,38.10%,1.1,1.1,0,0,55.00%,40.50%,29.50%,8.44%,-5.81%,-1.87%,-12.24%,-9.80%,3.59%,7.52%,2.22%,-1.11%,-20.35%,41.58%,62.79,Feb 07/a,6.81,10.25,50.51395007
EPOL,iShares MSCI Poland ETF,-,61.01,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,2.57%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.19%,5.44%,26.69%,-12.01%,2.85%,1.47%,0.21%,-1.01%,11.27%,-19.78%,52.15%,50.06,-,15.9,-,
EPOW,"Sunrise New Energy Co., Ltd.",71.10M,62.99,Industrials,Electrical Equipment & Parts,China,A-,D+,C,B-,-,-,9.61,0.88,2.66,-,-,-,-169.20%,-,-,-,-,-,58.50%,53.56%,0.00%,0.10%,170.32%,1,-,-,-13.30%,4.1,3.2,0,0,47.50%,-,-,-13.98%,-21.57%,43.50%,156.00%,17.22%,5.60%,0.50%,-1.16%,13.99%,-50.16%,204.76%,50.51,-,3.2,-,
EPP,iShares MSCI Pacific ex Japan ETF,-,59.71,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,4.87%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.21%,0.89%,6.49%,-5.04%,3.86%,0.99%,-1.34%,-0.96%,4.44%,-12.11%,21.35%,46.08,-,44.44,-,
EPR,EPR Properties,3.06B,69.13,Real Estate,REIT - Specialty,USA,B-,B,C,B-,16.34,2.91,4.65,1.22,28.36,24.58,7.99%,160.20%,103.40%,5.16%,-6.00%,7.00%,4.90%,-6.20%,15.40%,1.65%,0.00%,80.90%,-0.77%,5.42,2.60%,5.90%,5.80%,-,-,1.11,1.11,95.30%,47.10%,23.10%,-3.23%,-0.79%,-5.08%,-18.72%,9.44%,2.09%,-2.03%,1.94%,-5.15%,-26.78%,19.38%,48.4,Feb 22/a,41.28,44.14,6.928294574
EPRF,Innovator S&P Investment Grade Preferred ETF,-,61.01,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,5.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.87%,2.72%,-0.38%,-10.91%,7.90%,0.92%,-1.21%,0.24%,0.25%,-11.40%,11.17%,46.92,-,19.47,-,
EPRT,"Essential Properties Realty Trust, Inc.",3.77B,79.05,Real Estate,REIT - Diversified,USA,C+,A-,C+,A-,27,0.99,13.17,1.5,60.56,216.85,4.20%,108.60%,21.10%,4.30%,56.20%,26.82%,39.40%,2.90%,14.30%,0.10%,0.00%,-,0.85%,2.6,3.60%,5.70%,4.40%,-,-,0.57,0.57,98.80%,60.50%,46.70%,4.09%,12.84%,15.68%,3.31%,11.59%,2.32%,3.22%,7.04%,15.17%,-2.09%,38.72%,62.36,Feb 15/a,26.19,27.34,4.390988927
EPS,WisdomTree U.S. Earnings 500 Fund,-,61.63,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.86%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.53%,-0.70%,3.13%,-7.04%,5.36%,1.08%,-0.42%,1.56%,3.12%,-11.30%,16.24%,52.82,-,43.81,-,
EPSN,Epsilon Energy Ltd.,131.92M,68.7,Energy,Oil & Gas E&P,USA,A-,A-,C-,D+,-,-,1.93,1.41,3.27,4.24,4.24%,18.30%,-,-,41.20%,-,10.80%,606.00%,61.80%,0.50%,268.34%,67.50%,-0.01%,0.33,29.20%,36.50%,20.40%,4.8,4.8,0,0,85.60%,67.30%,46.40%,0.85%,-19.84%,-18.06%,-1.50%,-11.01%,3.40%,4.42%,-2.59%,-9.56%,-26.16%,11.53%,54.47,-,5.9,6.6,11.86440678
EPU,iShares MSCI Peru ETF,-,60.33,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,5.26%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.60%,2.09%,19.10%,-14.86%,5.69%,1.74%,1.48%,0.67%,9.11%,-20.54%,30.10%,54.61,-,30.3,-,
EPV,ProShares UltraShort FTSE Europe,-,59.58,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,0.40%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.73%,-15.11%,-35.81%,-20.30%,-17.31%,2.04%,-1.40%,-5.89%,-26.49%,-48.86%,3.13%,43.53,-,10.56,-,
EQ,"Equillium, Inc.",31.10M,66.15,Healthcare,Biotechnology,USA,A,C,C+,D+,-,-,-,1.09,0.7,-,-,-,7.40%,59.20%,24.21%,-,-,-13.60%,-,0.10%,0.00%,38.80%,2.53%,2.71,-112.00%,-161.70%,-,3.1,3.1,0.16,0.37,-,-,-,-24.58%,-46.39%,-67.28%,-75.21%,-16.04%,11.41%,-17.36%,-16.00%,-51.87%,-75.62%,12.66%,33.36,-,0.89,11.17,1155.05618
EQAL,Invesco Russell 1000 Equal Weight ETF,-,61.32,Financial,Exchange Traded Fund,USA,A+,D+,D+,C+,-,-,-,-,-,-,1.83%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.12%,0.56%,3.11%,-5.54%,6.52%,1.26%,-0.60%,1.58%,3.79%,-9.78%,17.97%,51.87,-,42.8,-,
EQBK,"Equity Bancshares, Inc.",461.79M,65.53,Financial,Banks - Regional,USA,B+,C+,C+,C-,8.81,0.83,2.45,1.19,2.57,4.93,1.36%,9.60%,169.10%,3.35%,26.20%,10.00%,20.60%,16.20%,14.40%,1.50%,-19.76%,63.90%,-9.45%,3.75,1.10%,12.00%,23.30%,-,-,0.24,0.24,-,82.70%,28.20%,-2.14%,-19.80%,-6.12%,-6.09%,-10.25%,2.64%,-4.40%,-6.83%,-8.74%,-22.92%,4.51%,36.73,Jan 25/a,29.32,34.2,16.64392906
EQC,Equity Commonwealth,2.30B,71.3,Real Estate,REIT - Office,USA,B,C+,B,C+,106.74,-,36.39,0.81,0.89,-,-,0.00%,229.20%,201.56%,8.40%,-2.00%,-28.60%,657.80%,9.70%,0.20%,-18.32%,98.12%,-1.23%,1.82,1.00%,1.10%,-0.40%,-,-,0,0,61.70%,-14.70%,46.40%,-3.01%,-9.02%,-2.42%,-5.09%,-1.30%,1.65%,-3.64%,-3.13%,-4.22%,-10.98%,3.21%,33.79,Feb 08/a,20.6,25.5,23.78640777
EQH,"Equitable Holdings, Inc.",11.55B,71.92,Financial,Insurance - Diversified,USA,B+,C,B-,B,4.85,0.9,0.91,123.65,2.7,-,2.49%,13.10%,461.60%,17.11%,27.10%,8.16%,0.60%,-487.90%,-12.70%,0.20%,-15.05%,-,-0.21%,1.76,0.70%,55.40%,3.80%,-,-,59.3,143.04,49.70%,8.20%,13.50%,-0.40%,1.29%,8.07%,1.23%,12.02%,2.49%,0.21%,4.45%,9.71%,-3.29%,30.64%,55.16,Feb 08/a,32.15,38.62,20.1244168
EQIX,"Equinix, Inc.",63.83B,61.07,Real Estate,REIT - Specialty,USA,C,C-,B-,B+,68.11,4.53,8.79,5.68,-,-,1.93%,158.10%,38.60%,20.51%,68.00%,20.30%,10.70%,2.50%,9.60%,0.10%,-35.03%,96.50%,0.73%,3.82,2.40%,6.40%,4.10%,1.8,1.8,1.29,1.31,48.30%,16.50%,9.70%,-4.43%,2.14%,7.31%,-0.57%,7.69%,2.28%,-1.34%,0.51%,7.65%,-9.14%,42.54%,49.58,Feb 15/a,705.41,782.33,10.90429679
EQL,ALPS Equal Sector Weight ETF,-,60.7,Financial,Exchange Traded Fund,USA,A+,D+,D+,C,-,-,-,-,-,-,2.05%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.95%,-1.13%,2.46%,-4.62%,4.54%,1.07%,-0.35%,1.07%,2.60%,-9.42%,15.95%,52.15,-,100.06,-,
